route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
W,L0S5-N-1101-S01_051350_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_051600_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_052050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_052200_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_052350_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_052350_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_052550_N..S16R,L0S5,Coney Island-Stillwell Av,1,N..S16R
N,L0S5-N-1101-S01_052900_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_053050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_053300_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_053450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_053550_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_054050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_054200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_054450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_054600_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_054800_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_055000_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_055100_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_055500_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_055600_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_055750_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_055800_N..S74R,L0S5,Bay Pkwy,1,
W,L0S5-N-1101-S01_056150_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_056600_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_056600_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_056850_N..S16R,L0S5,Coney Island-Stillwell Av,1,N..S16R
W,L0S5-N-1101-S01_057200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_057250_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_057550_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_057550_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_058150_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_058150_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_058200_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_058550_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_058950_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_059000_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_059200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_059400_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_059900_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_059900_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_060200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_060300_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_060650_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_060750_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_060950_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_061250_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_061550_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_061650_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_062050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_062200_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_062200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_062550_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_063000_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_063000_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_063050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_063550_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_063650_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_063950_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_064050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_064450_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_064550_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_064950_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_065050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_065250_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_065550_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_066050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_066100_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_066200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_066550_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_066950_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_067050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_067200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_067450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_067800_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_068050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_068200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_068450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_068750_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_069050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_069200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_069250_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_069500_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_069850_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_070200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_070200_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_070350_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_070650_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_070950_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_071050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_071200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_071400_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_071750_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_072050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_072200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_072450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_072900_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_073150_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_073200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_073400_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_073500_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_073850_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_074150_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_074200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_074250_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_074650_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_074950_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_075050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_075200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_075450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_075750_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_076050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_076200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_076400_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_076900_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_077050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_077200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_077250_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_077500_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_077850_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_078150_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_078200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_078250_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_078650_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_078950_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_079050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_079200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_079450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_079750_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_080050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_080200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_080400_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_080900_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_081050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_081200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_081250_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_081500_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_081850_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_082150_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_082200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_082250_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_082650_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_082900_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_083050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_083200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_083450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_084000_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_084050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_084200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_084250_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_084750_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_085050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_085200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_085250_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_085550_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_085850_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_086200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_086250_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_086350_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_086550_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_087050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_087150_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_087200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_087450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_088050_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_088150_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_088200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_088400_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_088950_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_089050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_089200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_089250_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_089850_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_089900_N..N16R,L0S5,96 St,0,
W,L0S5-N-1101-S01_090100_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_090200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_090400_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_090650_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_091100_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_091200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_091250_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_091450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_092050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_092200_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_092250_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_092550_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_092900_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_092950_N..N16R,L0S5,96 St,0,
W,L0S5-N-1101-S01_093100_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_093100_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_093750_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_093900_N..N35R,L0S5,Astoria-Ditmars Blvd,0,N..N35R
W,L0S5-N-1101-S01_094100_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_094150_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_094250_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_094500_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_094600_N..N16R,L0S5,96 St,0,
W,L0S5-N-1101-S01_094900_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_095050_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_095100_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_095450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_095550_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_096000_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_096000_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_096300_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_096500_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_097100_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_097100_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_097100_N..S16R,L0S5,Coney Island-Stillwell Av,1,N..S16R
W,L0S5-N-1101-S01_097150_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_097600_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_098050_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_098150_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_098150_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_098600_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_098800_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_098950_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_099100_N..N70R,L0S5,Astoria-Ditmars Blvd,0,N..N70R
W,L0S5-N-1101-S01_099100_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_099300_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_099650_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_099750_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_100050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_100100_N..S16R,L0S5,Coney Island-Stillwell Av,1,N..S16R
N,L0S5-N-1101-S01_100200_N..N16R,L0S5,96 St,0,
W,L0S5-N-1101-S01_100800_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
W,L0S5-N-1101-S01_100850_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_101100_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_101200_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_101400_N..S16R,L0S5,Coney Island-Stillwell Av,1,N..S16R
N,L0S5-N-1101-S01_101600_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_101900_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_101950_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_102050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_102200_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_102700_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_102900_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_103000_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_103200_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_103300_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_103750_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_103900_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
N,L0S5-N-1101-S01_103950_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_104050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_104550_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_104700_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_104900_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_105050_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_105400_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_105650_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_106000_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_106050_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_106450_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_106650_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
W,L0S5-N-1101-S01_106850_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_106900_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_107050_N..S16R,L0S5,Coney Island-Stillwell Av,1,N..S16R
N,L0S5-N-1101-S01_107050_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_107450_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_107750_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_107800_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_108200_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_108350_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_108600_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_108950_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_109050_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_109350_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_109500_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
W,L0S5-N-1101-S01_109900_N..N72R,L0S5,Astoria-Ditmars Blvd,0,N..N72R
W,L0S5-N-1101-S01_110000_N..S72R,L0S5,Whitehall St-South Ferry,1,N..S72R
N,L0S5-N-1101-S01_110200_N..N33R,L0S5,Astoria-Ditmars Blvd,0,N..N33R
N,L0S5-N-1101-S01_110300_N..S34R,L0S5,Coney Island-Stillwell Av,1,N..S34R
N,L0S5-N-1101-S01_110600_N..N31R,L0S5,Astoria-Ditmars Blvd,0,N..N31R
